System,Orbit number,T_mid,Uncertainty (days),Time System,#,Reference
WASP-005,-1376,2454636.17465,0.00047,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-1337,2454699.68303,0.00041,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1332,2454707.82465,0.00052,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1332,2454707.82531,0.00021,BJD_TDB,1,2011AJ….142..115D; 2009MNRAS.396.1023S
WASP-005,-1318,2454730.62252,0.00022,BJD_TDB,1,2011AJ….142..115D; 2009MNRAS.396.1023S
WASP-005,-1318,2454730.62301,0.00076,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1299,2454761.56356,0.00047,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1292,2454772.96212,0.00051,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-1291,2454774.59093,0.0003,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1283,2454787.61792,0.00069,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1149,2455005.82714,0.00036,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1122,2455049.7954,0.0008,BJD_TT,1,2012ApJ…748…22H
WASP-005,-1106,2455075.84936,0.00056,BJD_TDB,1,2011AJ....142..115D
WASP-005,-1104,2455079.10849,0.00044,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-1085,2455110.04645,0.00073,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-1077,2455123.07627,0.00041,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-1073,2455129.58759,0.00043,BJD_TT,1,2012ApJ…748…22H
WASP-005,-929,2455364.08262,0.00057,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-921,2455377.10969,0.00048,BJD_TDB,1,2011AJ….142..115D; 2011PASJ...63..287F
WASP-005,-877,2455448.7595,0.00086,BJD_TDB,1,2011AJ....142..115D
WASP-005,-602,2455896.58124,0.00046,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,-462,2456124.55945,0.00042,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,-454,2456137.58653,0.00037,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,-446,2456150.61396,0.00057,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,-446,2456150.61479,0.00056,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,0,2456876.89438,0.00027,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,11,2456894.80707,0.0003415,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,11,2456894.80726,0.00042,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,57,2456969.71467,0.00024,BJD_TDB,1,2017MNRAS.471..650M
WASP-005,908,2458355.50768,0.0006797,BJD_TDB,1,This work
WASP-005,909,2458357.13736,0.0006278,BJD_TDB,1,This work
WASP-005,910,2458358.76364,0.0006359,BJD_TDB,1,This work
WASP-005,911,2458360.39349,0.0005839,BJD_TDB,1,This work
WASP-005,912,2458362.02266,0.0004948,BJD_TDB,1,This work
WASP-005,913,2458363.64966,0.0006234,BJD_TDB,1,This work
WASP-005,914,2458365.2785,0.0005876,BJD_TDB,1,This work
WASP-005,915,2458366.90649,0.0005544,BJD_TDB,1,This work
WASP-005,917,2458370.16395,0.000631,BJD_TDB,1,This work
WASP-005,918,2458371.7914,0.0004859,BJD_TDB,1,This work
WASP-005,919,2458373.42104,0.0006043,BJD_TDB,1,This work
WASP-005,920,2458375.04898,0.0005531,BJD_TDB,1,This work
WASP-005,921,2458376.67844,0.0006194,BJD_TDB,1,This work
WASP-005,922,2458378.30567,0.0006275,BJD_TDB,1,This work
WASP-005,923,2458379.93463,0.0005259,BJD_TDB,1,This work
WASP-005,1359,2459089.93082,0.0005072,BJD_TDB,1,This work
WASP-005,1360,2459091.55782,0.0005333,BJD_TDB,1,This work
WASP-005,1361,2459093.1871,0.0005582,BJD_TDB,1,This work
WASP-005,1362,2459094.81592,0.0005021,BJD_TDB,1,This work
WASP-005,1363,2459096.44356,0.0005889,BJD_TDB,1,This work
WASP-005,1364,2459098.07243,0.0005449,BJD_TDB,1,This work
WASP-005,1367,2459102.95707,0.0005131,BJD_TDB,1,This work
WASP-005,1368,2459104.58577,0.0006155,BJD_TDB,1,This work
WASP-005,1369,2459106.21398,0.0005366,BJD_TDB,1,This work
WASP-005,1370,2459107.84294,0.000584,BJD_TDB,1,This work
WASP-005,1371,2459109.47111,0.0005827,BJD_TDB,1,This work
WASP-005,1372,2459111.09941,0.0005963,BJD_TDB,1,This work
WASP-006,-457,2454596.43342,0.00015,BJD_TDB,>1,2011AJ….142..115D; 2009A&A…501..785G
WASP-006,-334,2455009.83622,0.00021,BJD_TDB,1,2015MNRAS.450.1760T
WASP-006,-323,2455046.8072,0.00015,BJD_TDB,1,2015MNRAS.450.1760T
WASP-006,-315,2455073.69529,0.00013,BJD_TDB,1,2015MNRAS.450.1760T
WASP-006,-215,2455409.79541,0.0001,BJD_TDB,1,2015MNRAS.450.1760T
WASP-006,-204,2455446.76621,0.00058,BJD_TDB,1,2011AJ....142..115D
WASP-006,-196,2455473.65438,0.00016,BJD_TDB,1,2015MNRAS.450.1760T; 2013ApJ…778..184J
WASP-006,-196,2455473.65439,0.00016,BJD_TDB,1,2013ApJ...778..184J
WASP-006,-85,2455846.7254,0.00045,BJD_TDB,1,2015MNRAS.450.1760T; 2012PASP..124..212S
WASP-006,-13,2456088.718,0.00013,BJD_TDB,1,2015MNRAS.450.1760T; 2015MNRAS.447..463N
WASP-006,-11,2456095.43973,0.00017,BJD_TDB,1,2015MNRAS.450.1760T; 2015MNRAS.447..463N
WASP-006,0,2456132.41081,0.0001,BJD_TDB,1,2015MNRAS.450.1760T; 2015MNRAS.447..463N
WASP-006,662,2458357.39384,0.0003869,BJD_TDB,1,This work
WASP-006,663,2458360.75589,0.0003517,BJD_TDB,1,This work
WASP-006,664,2458364.11654,0.0003698,BJD_TDB,1,This work
WASP-006,666,2458370.83891,0.0003723,BJD_TDB,1,This work
WASP-006,667,2458374.19929,0.0003177,BJD_TDB,1,This work
WASP-006,668,2458377.56019,0.0005549,BJD_TDB,1,This work
WASP-006,669,2458380.92223,0.000382,BJD_TDB,1,This work
WASP-006,880,2459090.09341,0.0003519,BJD_TDB,1,This work
WASP-006,881,2459093.45429,0.0003643,BJD_TDB,1,This work
WASP-006,882,2459096.81475,0.0004237,BJD_TDB,1,This work
WASP-006,884,2459103.53701,0.0003728,BJD_TDB,1,This work
WASP-006,885,2459106.89826,0.0003874,BJD_TDB,1,This work
WASP-006,886,2459110.25876,0.000358,BJD_TDB,1,This work
WASP-007,-295,2453985.01565,0.0012,BJD_TDB,>1,2009ApJ...690L..89H
WASP-007,0,2455446.63493,0.0003,BJD_TDB,1,2011A&A...527A...8S
WASP-007,725,2459038.75844,0.0003773,BJD_TDB,1,This work
WASP-007,726,2459043.71273,0.0004012,BJD_TDB,1,This work
WASP-007,728,2459053.62307,0.000372,BJD_TDB,1,This work
WASP-007,729,2459058.57702,0.0003803,BJD_TDB,1,This work
WASP-008,-451,2454679.33394,0.0005,BJD,>1,2010A&A...517L...1Q
WASP-008,0,2458358.92057,0.0003855,BJD_TDB,1,This work
WASP-008,2,2458375.23825,0.0004289,BJD_TDB,1,This work
WASP-010,-596,2454345.4863,0.00061,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-582,2454388.78602,0.00042,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-581,2454391.88193,0.00416,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-493,2454664.03808,5E-05,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-485,2454688.77968,0.0004,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,-473,2454725.89175,0.00026,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-472,2454728.98414,0.00038,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-467,2454744.45206,0.0016,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-457,2454775.37693,0.00051,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-437,2454837.23105,0.00042,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-370,2455044.44407,0.00041,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-370,2455044.44435,0.00044,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-369,2455047.53701,0.00033,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-361,2455072.27832,0.00182,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-360,2455075.37131,0.00041,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-360,2455075.37145,0.00063,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-359,2455078.46453,0.0008,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-350,2455106.2969,0.00038,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-349,2455109.39109,0.0008,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-348,2455112.48544,0.00088,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-346,2455118.66785,0.0003,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-335,2455152.6892,0.00041,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-251,2455412.47863,0.00024,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-250,2455415.57161,0.0002,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-248,2455421.75689,0.00035,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,-241,2455443.40659,0.00035,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-240,2455446.49881,0.00018,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-239,2455449.5912,0.00031,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-239,2455449.59138,7E-05,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-237,2455455.77761,0.00031,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,-228,2455483.61165,0.00054,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-227,2455486.70317,0.00035,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,-219,2455511.4456,0.00021,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-208,2455545.46688,0.00205,BJD_TDB,1,2013MNRAS.430.3032B
WASP-010,-108,2455854.7385,0.00031,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,0,2456188.75376,0.00032,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,258,2456986.67714,0.0004,BJD_TDB,1,10.1088/1538-3873/128/960/024402
WASP-010,819,2458721.7001,0.0035764,BJD_TDB,1,2020PASP..132e4401Z
WASP-010,830,2458755.7135,0.0032083,BJD_TDB,1,2020PASP..132e4401Z
WASP-010,831,2458758.8113,0.0038819,BJD_TDB,1,2020PASP..132e4401Z
WASP-010,841,2458789.7378,0.0057847,BJD_TDB,1,2020PASP..132e4401Z
WASP-011,-481,2454473.05664,0.0002,BJD_TDB,>1,2009A&A...502..395W
WASP-011,-412,2454729.90731,0.00029,BJD_TDB,1,2014AJ….147…92W; 2009ApJ...696.1950B
WASP-011,-401,2454770.85509,0.00015,BJD_TDB,1,2014AJ….147…92W; 2009ApJ...696.1950B
WASP-011,-395,2454793.1914,0.00076,BJD_TDB,1,2014AJ....147...92W
WASP-011,-317,2455083.54209,0.00061,BJD_TDB,1,2014AJ....147...92W
WASP-011,-317,2455083.54396,0.00067,BJD_TDB,1,2014AJ....147...92W
WASP-011,-301,2455143.10343,0.00046,BJD_TDB,1,2014AJ....147...92W
WASP-011,-296,2455161.71529,0.00021,BJD_TDB,1,2014AJ….147…92W; 2012PASP..124..212S
WASP-011,-210,2455481.84931,0.0007,BJD_TDB,1,2014AJ....147...92W
WASP-011,-203,2455507.90418,0.00042,BJD_TDB,1,2014AJ….147…92W; 2012PASP..124..212S
WASP-011,-198,2455526.51741,0.00063,BJD_TDB,1,2014AJ....147...92W
WASP-011,-115,2455835.48369,0.00057,BJD_TDB,1,2014AJ....147...92W
WASP-011,-115,2455835.48486,0.00059,BJD_TDB,1,2014AJ....147...92W
WASP-011,-113,2455842.92919,0.00021,BJD_TDB,1,2014AJ….147…92W; 2012PASP..124..212S
WASP-011,-113,2455842.9295,0.00044,BJD_TDB,1,2014AJ….147…92W; 2012PASP..124..212S
WASP-011,-109,2455857.81907,0.00038,BJD_TDB,1,2014AJ....147...92W
WASP-011,-107,2455865.26197,0.00166,BJD_TDB,1,2014AJ....147...92W
WASP-011,-98,2455898.76381,0.00042,BJD_TDB,1,2014AJ....147...92W
WASP-011,-14,2456211.45388,0.00094,BJD_TDB,1,2014AJ....147...92W
WASP-011,0,2456263.56855,0.00062,BJD_TDB,1,2014AJ....147...92W
WASP-011,680,2458794.8543,0.0004372,BJD_TDB,1,This work
WASP-011,681,2458798.57708,0.0004739,BJD_TDB,1,This work
WASP-011,683,2458806.02205,0.0003756,BJD_TDB,1,This work
WASP-011,684,2458809.74393,0.0004258,BJD_TDB,1,This work
WASP-011,856,2459450.01047,0.0003768,BJD_TDB,1,This work
WASP-011,857,2459453.73363,0.0003308,BJD_TDB,1,This work
WASP-011,860,2459464.90138,0.0003394,BJD_TDB,1,This work
WASP-011,861,2459468.6239,0.0003327,BJD_TDB,1,This work
WASP-012,-2286,2454515.52496,0.00043,BJD_TDB,>1,2020AJ….159..150P; 2009ApJ…693.1920H
WASP-012,-1992,2454836.4034,0.00028,BJD_TDB,1,2020AJ….159..150P; 2013MNRAS.434..661C
WASP-012,-1988,2454840.76893,0.00062,BJD_TDB,1,2020AJ….159..150P; 2011AJ....141..179C
WASP-012,-1713,2455140.90981,0.00042,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1707,2455147.45861,0.00043,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1692,2455163.83061,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1684,2455172.56138,0.00036,BJD_TDB,1,2020AJ….159..150P; 2011AJ....141..179C
WASP-012,-1650,2455209.66895,0.00046,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1649,2455210.76151,0.00041,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1631,2455230.40669,0.00019,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1609,2455254.41871,0.00043,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1389,2455494.52999,0.00072,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1385,2455498.8959,0.00079,BJD_TDB,1,2020AJ….159..150P; 2012PASP..124..212S
WASP-012,-1375,2455509.80971,0.00037,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1374,2455510.90218,0.00031,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1367,2455518.5407,0.0004,BJD_TDB,1,2020AJ….159..150P; 2012ApJ...747...82C
WASP-012,-1345,2455542.5521,0.0004,BJD_TDB,1,2020AJ….159..150P; 2012ApJ...747...82C
WASP-012,-1345,2455542.55273,0.00028,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1323,2455566.56385,0.00028,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1301,2455590.57561,0.00068,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1294,2455598.21552,0.00035,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1292,2455600.398,0.00029,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1291,2455601.4901,0.00024,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1289,2455603.67261,0.00029,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-1271,2455623.31829,0.00039,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1039,2455876.52786,0.00027,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1029,2455887.44198,0.00021,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1028,2455888.5334,0.00027,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1026,2455890.71635,0.00024,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-1014,2455903.81357,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-999,2455920.18422,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-996,2455923.4585,0.00022,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-975,2455946.37823,0.00018,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-974,2455947.47015,0.00017,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-973,2455948.56112,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-970,2455951.83534,0.00011,BJD_TDB,1,2020AJ….159..150P; 2014AJ….147..161S
WASP-012,-969,2455952.9272,0.0001,BJD_TDB,1,2020AJ….159..150P; 2014AJ….147..161S
WASP-012,-963,2455959.47543,0.00017,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-962,2455960.56686,0.00032,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-953,2455970.38941,0.00039,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-952,2455971.48111,0.00035,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-942,2455982.39509,0.00034,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-941,2455983.48695,0.00035,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-940,2455984.57797,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-939,2455985.66975,0.00042,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-929,2455996.58378,0.00037,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-921,2456005.31533,0.00037,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-920,2456006.40637,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-701,2456245.42729,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-697,2456249.79404,0.00039,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-675,2456273.80514,0.0003,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-667,2456282.53584,0.0003,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-665,2456284.71857,0.0003,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-653,2456297.81605,0.0003,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-649,2456302.18179,0.00046,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-646,2456305.45536,0.00024,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-633,2456319.64424,0.00038,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-625,2456328.37556,0.00027,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-624,2456329.46733,0.00029,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-372,2456604.50489,0.00021,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-371,2456605.59624,0.0003,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-370,2456606.6876,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-369,2456607.77938,0.00071,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-349,2456629.60726,0.00019,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-348,2456630.69917,0.00043,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-326,2456654.71047,0.00034,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-322,2456659.07598,0.00034,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-319,2456662.35014,0.00019,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-318,2456663.44136,0.00019,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-317,2456664.53256,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-308,2456674.3556,0.00028,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-305,2456677.63039,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-295,2456688.54384,0.0004,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-290,2456694.00161,0.00029,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-281,2456703.82417,0.00029,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-274,2456711.46415,0.00025,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-267,2456719.10428,0.00034,BJD_TDB,1,2020AJ….159..150P; 2015ApJ...814...66K
WASP-012,-265,2456721.28692,0.00034,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-264,2456722.37807,0.00046,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-22,2456986.50195,0.00043,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,0,2457010.51298,0.00039,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,2,2457012.69617,0.00049,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,32,2457045.43831,0.00046,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,33,2457046.53019,0.00049,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,45,2457059.62713,0.00035,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,46,2457060.71839,0.00036,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,52,2457067.26715,0.00022,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,53,2457068.35834,0.0002,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,85,2457103.28423,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,307,2457345.57867,0.00042,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,348,2457390.32708,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,349,2457391.41818,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,381,2457426.34324,0.00055,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,382,2457427.43496,0.00023,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,606,2457671.91324,0.00035,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,638,2457706.83791,0.00037,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,692,2457765.77515,0.00028,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,693,2457766.86633,0.00039,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,702,2457776.68869,0.00029,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,706,2457781.05418,0.00043,BJD_TDB,1,2020AJ....159..150P
WASP-012,706,2457781.05566,0.00036,BJD_TDB,1,2020AJ....159..150P
WASP-012,713,2457788.69464,0.00048,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,724,2457800.69978,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,1055,2458161.95964,0.00026,BJD_TDB,1,2020AJ....159..150P
WASP-012,1055,2458161.95991,0.00035,BJD_TDB,1,2020AJ....159..150P
WASP-012,1056,2458163.05089,0.00034,BJD_TDB,1,2020AJ....159..150P
WASP-012,1056,2458163.05125,0.00021,BJD_TDB,1,2020AJ....159..150P
WASP-012,1679,2458843.00469,0.0004936,BJD_TDB,1,This work
WASP-012,1680,2458844.09665,0.0005205,BJD_TDB,1,This work
WASP-012,1681,2458845.18794,0.0005176,BJD_TDB,1,This work
WASP-012,1682,2458846.27971,0.0004895,BJD_TDB,1,This work
WASP-012,1683,2458847.37084,0.0004956,BJD_TDB,1,This work
WASP-012,1684,2458848.46238,0.0005436,BJD_TDB,1,This work
WASP-012,1685,2458849.55311,0.0005135,BJD_TDB,1,This work
WASP-012,1686,2458850.64503,0.0004961,BJD_TDB,1,This work
WASP-012,1687,2458851.73585,0.0005299,BJD_TDB,1,This work
WASP-012,1688,2458852.82811,0.0004476,BJD_TDB,1,This work
WASP-012,1689,2458853.91928,0.0005128,BJD_TDB,1,This work
WASP-012,1693,2458858.28489,0.0005448,BJD_TDB,1,This work
WASP-012,1694,2458859.37725,0.0004679,BJD_TDB,1,This work
WASP-012,1695,2458860.46832,0.0004617,BJD_TDB,1,This work
WASP-012,1696,2458861.55813,0.0005129,BJD_TDB,1,This work
WASP-012,1697,2458862.65045,0.0005612,BJD_TDB,1,This work
WASP-012,1698,2458863.74188,0.0005561,BJD_TDB,1,This work
WASP-012,1699,2458864.83381,0.000411,BJD_TDB,1,This work
WASP-012,1700,2458865.92434,0.0005065,BJD_TDB,1,This work
WASP-012,1701,2458867.01616,0.0006118,BJD_TDB,1,This work
WASP-012,1702,2458868.10755,0.000563,BJD_TDB,1,This work
WASP-012,2258,2459474.93463,0.0005006,BJD_TDB,1,This work
WASP-012,2259,2459476.02694,0.000477,BJD_TDB,1,This work
WASP-012,2260,2459477.11829,0.0004582,BJD_TDB,1,This work
WASP-012,2261,2459478.20904,0.0004852,BJD_TDB,1,This work
WASP-012,2262,2459479.30082,0.0004498,BJD_TDB,1,This work
WASP-012,2263,2459480.39278,0.0004792,BJD_TDB,1,This work
WASP-012,2264,2459481.48369,0.0004339,BJD_TDB,1,This work
WASP-012,2265,2459482.57489,0.0005193,BJD_TDB,1,This work
WASP-012,2266,2459483.66723,0.0005292,BJD_TDB,1,This work
WASP-012,2270,2459488.0333,0.0004926,BJD_TDB,1,This work
WASP-012,2271,2459489.12303,0.0005015,BJD_TDB,1,This work
WASP-012,2272,2459490.21504,0.000451,BJD_TDB,1,This work
WASP-012,2273,2459491.30643,0.0004914,BJD_TDB,1,This work
WASP-012,2274,2459492.39831,0.0005185,BJD_TDB,1,This work
WASP-012,2275,2459493.48929,0.0004849,BJD_TDB,1,This work
WASP-012,2276,2459494.58115,0.0004867,BJD_TDB,1,This work
WASP-012,2277,2459495.67253,0.0005242,BJD_TDB,1,This work
WASP-012,2278,2459496.76406,0.0004718,BJD_TDB,1,This work
WASP-012,2279,2459497.85522,0.0004935,BJD_TDB,1,This work
WASP-013,-249,2454491.6161,0.0006,BJD,>1,2009A&A...502..391S
